Grant Number,Site_ID,Medicare Provider Number,340B ID,CE ID,Entity Type Code,Participating,Participating Start Date,Termination Reason,Term Date,Certified/Decertified Date,New Record ID,Parent ID,Entity Name,Entity Sub-Division Name,Address 1,Address 2,City,State,Zip,Second Zip
STD-TN,,,STD378791,7850,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CLAIBORNE COUNTY HEALTH D,,620 Davis Dr,,New Tazewell,TN,37879,
STD-TN,,,STD378692,7888,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HANCOCK COUNTY HEALTH DEPT,,178 Willow St,,Sneedville,TN,37869,
STD-TN,,,STD383206,7954,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,BENTON COUNTY HEALTH DEPT,,225 HOSPITAL DRIVE,,CAMDEN,TN,38320,
STD-TN,,,STD385512,8048,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,CLAY COUNTY HEALTH DEPT,,115 Guffey Street,,Celina,TN,38551,
STD-TN,,,STD372033,8674,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,Davidson County Health Department,,2500 Charlotte Avenue,,Nashville,TN,37209,
STD-TN,,,STD383446,8946,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CARROLL COUNTY HEALTH DEPT,,633 High Street,,Huntingdon,TN,38344,
STD-TN,,,STD370742,9054,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,TROUSDALE COUNTY HEALTH DEPT,,541 EAST MAIN ST,,HARTSVILE,TN,37074,
STD-TN,,,STD378146,9236,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HAMBLEN COUNTY HEALTH DEP,,331 West Main Street,,Morristown,TN,37814,
STD-TN,,,STD371306,9384,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,RUTHERFORD COUNTY HEALTH,,100 WEST BURTON,,MURFREESBORO,TN,37130,
STD-TN,,,STD384787,10143,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,GILES COUNTY HEALTH DEPT,,209 CEDAR LANE,,PULASKI,TN,38478,
STD-TN,,,STD383728,10406,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HARDIN COUNTY HEALTH DEPT,,1920 Pickwick Street,,Savannah,TN,38372,
STD-TN,,,STD371105,10426,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,WARREN COUNTY HEALTH DEPT,,1401 Sparta Highway,,McMinnville,TN,37110,
STD-TN,,,STD373031,10818,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MCMINN COUNTY HEALTH DEPT,,393 COUNTRY ROAD 554,,ATHENS,TN,37371,
STD-TN,,,STD374031,11058,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CHATTANOOGA-HAMILTON CO H,,921 E 3RD ST,,CHATTANOOGA,TN,37403,
STD-TN,,,STD373079,11723,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,POLK COUNTY HEALTH DEPART,,840 CHEROKEE TRAIL,,COPPERHILL,TN,37317,
STD-TN,,,STD372161,11764,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MID CUMBERLAND REGIONAL OFFICE,,710 HART LANE,,NASHVILLE,TN,37216,
STD-TN,,,STD370302,11826,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SMITH COUNTY HEALTH DEPT,,251 Joy Alfor Way,,Carthage,TN,37030,
STD-TN,,,STD371664,11990,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,DEKALB COUNTY HEALTH DEPT,,254 Tiger Drive,,Smithville,TN,37166,
STD-TN,,,STD380798,12461,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,LAKE COUNTY HEALTH DEPT,,"400 Hwy 78, South",,Tiptonville,TN,38079,
STD-TN,,,STD376838,12542,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,JOHNSON COUNTY HEALTH DEPT,,715 West Main Street,,Mountain City,TN,37683,
STD-TN,,,STD380124,12712,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HAYWOOD COUNTY HEALTH DEPT,,950 East Main Street,,Brownsville,TN,38012,
STD-TN,,,STD373278,13050,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SEQUATCHIE COUNTY HEALTH,,16939 Rankin Avenue,,DUNLAP,TN,37327,
STD-TN,,,STD377251,13329,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,JEFFERSON COUNTY HEALTH D,,931 Industrial Park Rd,Suite 200,Dandridge,TN,37725,
STD-TN,,,STD377449,13348,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,GREENE COUNTY HEALTH DEPT,,810 W. Church St,,Greeneville,TN,37744,
STD-TN,,,STD383513,13366,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HENDERSON COUNTY HEALTH DEPT,,90 Rush Street,,Lexington,TN,38351,
STD-TN,,,STD373559,13567,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,COFFEE COUNTY HEALTH DEPT,,800 PARK STREET,,MANCHESTER,TN,37355,
STD-TN,,,STD384624,13886,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,LEWIS COUNTY HEALTH DISTR,,51 SMITH AVENUE,,HOHENWALD,TN,38462,
STD-TN,,,STD378575,14486,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HAWKINS COUNTY HEALTH DEP,,210 Park Blvd,,Rogersville,TN,37857,
STD-TN,,,STD370832,14615,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MACON COUNTY HEALTH DEPT,,601 HWY 52 Bypass East,,Lafayette,TN,37083,
STD-TN,,,STD378642,14654,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SEVIER COUNTY HEALTH DEPT,,719 Middle Creek Road,,Sevierville,TN,37864,
STD-TN,,,STD370963,14870,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,PERRY COUNTY HEALTH DEPT,,31 MEDICAL DR,,LINDEN,TN,37096,
STD-TN,,,STD383821,15834,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,GIBSON COUNTY HEALTH DEPT,,1250 Manufacturer's Row,,Trenton,TN,38382,
STD-TN,,,STD377168,16584,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,ANDERSON COUNTY HEALTH DE,,"710 North Main Street, Suite A",,Clinton,TN,37716,
STD-TN,,,STD373348,16587,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,LINCOLN COUNTY HEALTH DEP,,1000 WASHINGTON ST,,FAYETTEVILLE,TN,37334,
STD-TN,,,STD373549,16852,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MONROE COUNTY HEALTH DEPT,,3469 New Highway 68,,Madisonville,TN,37354,
STD-TN,,,STD371721,16853,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,ROBERTSON COUNTY HEALTH DEPT,,800 S BROWN,,SPRINGFIELD,TN,37172,
STD-TN,,,STD370615,16922,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HOUSTON COUNTY HEALTH DEPT,,TOWN SQUARE,,ERIN,TN,37061,
STD-TN,,,STD370416,17485,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MONTGOMERY COUNTY HEALTH,,330 PAGEANT LANE,,CLARKSVILLE,TN,37041,
STD-TN,,,STD376172,17690,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SULLIVAN COUNTY HEALTH DEPT,,154 BLOUNTVILLE BYPASS,,BLOUNTVILLE,TN,37617,
STD-TN,,,STD385831,17805,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,WHITE COUNTY HEALTH DEPT,,135 Walker Street,,Sparta,TN,38583,
STD-TN,,,STD378214,17887,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,COCKE COUNTY HEALTH DEPT,,430 COLLEGE ST,,NEWPORT,TN,37821,
STD-TN,,,STD374061,18290,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SOUTH EAST REGIONAL OFFICE,,400 MCCALLIE ST,,CHATTANOOGA,TN,37406,
STD-TN,,,STD371856,19068,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HUMPHREYS COUNTY HEALTH D,,725 HOLLY LANE,,WAVERLY,TN,37185,
STD-TN,,,STD376043,19253,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,WASHINGTON COUNTY HEALTH,,219 Princeton Rd,,Johnson City,TN,37601,
STD-TN,,,STD380085,19478,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,HARDEMAN COUNTY HEALTH DEPT,,10825 Old 64 Highway,,Bolivar,TN,38008,
STD-TN,,,STD370587,19530,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,STEWART COUNTY HEALTH DEPT,,1021 SPRING ST,,DOVER,TN,37058,
STD-TN,,,STD380019,19651,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CROCKETT COUNTY HEALTH DEPT,,209 North Bell Street,,Alamo,TN,38001,
STD-TN,,,STD385563,19671,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,FENTRESS COUNTY HEALTH DE,,"240 Colonial Circle, Ste A",,Jamestown,TN,38556,
STD-TN,,,STD377564,20157,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,SCOTT COUNTY HEALTH DEPT,,344 Court Street,,HUNTSVILLE,TN,37756,
STD-TN,,,STD379502,20292,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,EAST TENNESSEE REGION-KNO,,1522 CHEROKEE,,KNOXVILLE,TN,37950,
STD-TN,,,STD377748,20749,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,LOUDON COUNTY HEALTH DEPT,,600 Rayder Avenue,,Loudon,TN,37774,
STD-TN,,,STD373649,20793,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,BRADLEY COUNTY HEALTH DEP,,201 DOOLEY ST SE,,CLEVELAND,TN,37311,
STD-TN,,,STD385629,21285,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,JACKSON COUNTY HEALTH DEPT,,600 North Murray Street,,GAINESBORO,TN,38562,
STD-TN,,,STD378026,21334,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,BLOUNT COUNTY HEALTH DEPT,,301 Mcghee Street,,Maryville,TN,37801,
STD-TN,,,STD370644,21450,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,WILLIAMSON COUNTY HEALTH,,1324 W MAIN,,FRANKLIN,TN,37064,
STD-TN,,,STD384014,21501,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,SOUTH CENTRAL REGIONAL PUBLIC HEALTH OFFICE,,1216 TROTWOOD AVENUE,,COLUMBIA,TN,38401,
STD-TN,,,STD372471,21830,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,TENNESSEE DEPT OF HEALTH,STD/HIV PROGRAM,710 James Robertson Parkway,"7th Floor, Andrew Johnson Tower",Nashville,TN,37243,
STD-TN,,,STD385013,22030,STD,TRUE,10/1/2001,,,2/28/2014 0:00,,,PUTNAM COUNTY HEALTH DEPT,,701 County Services Drive,,Cookeville,TN,38501,
STD-TN,,,STD376433,22371,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CARTER COUNTY HEALTH DEPT,,403 East G St,,Elizabethton,TN,37643,
STD-TN,,,STD377571,22767,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,CAMPBELL COUNTY HEALTH DE,,162 Sharp-Perkins Rd,,Jacksboro,TN,37757,
STD-TN,,,STD370878,22984,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,WILSON COUNTY HEALTH DEPT,,927 EAST BADDOUR PARKWAY,,LEBANON,TN,37087,
STD-TN,,,STD383758,23363,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,MCNAIRY COUNTY HEALTH DEPT,,725 East Poplar,,Selmer,TN,38375,
STD-TN,,,STD382252,23501,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,WEAKLEY COUNTY HEALTH DEPT,,9852 Highway 22,,Dresden,TN,38225,
STD-TN,,,STD377631,23593,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,ROANE COUNTY HEALTH DEPT,,1362 North Gateway Ave,,Rockwood,TN,37854,
STD-TN,,,STD380638,23673,STD,TRUE,10/1/2001,,,3/3/2014 0:00,,,LAUDERDALE COUNTY HEALTH,,"500 Highway 51, South",,Ripley,TN,38063,
STD-TN,,,STD38112,25002,STD,TRUE,1/1/2012,,,2/11/2014 0:00,,,Planned Parenthood Greater Memphis Region,,"2430 Poplar Avenue, Suite 100",,Memphis,TN,38112,
STD-TN,,,STDTN000,30676,STD,TRUE,10/1/2012,,,3/3/2014 0:00,,,Tennessee Department of Health,Sexually Transmitted Diseases Program,710 James Robertson Pkwy.,"1st Floor, Andrew Johnson Tower",Nashville,TN,37243,
STD-TN,,,STD37201,36178,STD,TRUE,1/1/2014,,,3/6/2014 0:00,,,Metro Public Health Department,Criminal Justice Center,"448 2nd Avenue, North",,Nashville,TN,37201,
STD-TN,,,STD372011,36181,STD,TRUE,1/1/2014,,,3/6/2014 0:00,,,Metro Public Health Department,HIll Detention Center,"506 2nd Avenue, North",,Nashville,TN,37201,
STD-TN,,,STD37211,36183,STD,TRUE,1/1/2014,,,3/6/2014 0:00,,,Metro Public Health Department,Correctional Development Center - Male Facility,5113 Harding Place,,Nashville,TN,37211,
STD-TN,,,STD372111,36186,STD,TRUE,1/1/2014,,,3/6/2014 0:00,,,Metro Public Health Department,Correctional Development Center - Female Facility,5113 Harding Place,,Nashville,TN,37211,
STD-TN,,,STD37917,38470,STD,TRUE,10/1/2013,,,3/3/2014 0:00,,,Knox County Health Department,Main Clinic,140 Dameron Avenue,,Knoxville,TN,37917,
STD-TN,,,STD37918,38472,STD,TRUE,10/1/2013,,,3/3/2014 0:00,,,Knox County Health Department,Ralph Teague Health Clinic,405 Dante School Road,,Knoxville,TN,37918,
STD-TN,,,STD37931,38473,STD,TRUE,10/1/2013,,,3/3/2014 0:00,,,Knox County Health Department,West Clinic,1028 Old Cedar Bluff Road,,Knoxville,TN,37931,
