Grant Number,Site_ID,Medicare Provider Number,340B ID,CE ID,Entity Type Code,Participating,Participating Start Date,Termination Reason,Term Date,Certified/Decertified Date,New Record ID,Parent ID,Entity Name,Entity Sub-Division Name,Address 1,Address 2,City,State,Zip,Second Zip
STD-LA,,,STD712691,36518,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Richland Parish Health Unit,,21 Lynn Gayle Robertson Road,,Rayville,LA,71269,
STD-LA,,,STD70090,36520,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,St. James Parish Health Unit,,29170 Health Unit St,,Vacherie,LA,70090,
STD-LA,,,STD71449,36522,STD,TRUE,10/1/2013,,,2/15/2014 0:00,,,Sabine Parish Health Unit,,1230 W Louisiana Avenue,,Many,LA,71449,
STD-LA,,,STD70570,36525,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,St. Landry Parish Health Unit,,208 W Bloch Street,,Opelousas,LA,70570,
STD-LA,,,STD70084,36527,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,St. John Parish Health Unit,,472 Central Avenue,,Reserve,LA,70084,
STD-LA,,,STD70582,36530,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,St. Martin Parish Health Unit,,303 W Port Street,,St. Martinville,LA,70582,
STD-LA,,,STD70392,36532,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,St. Mary Parish Health Unit,,1200 David Drive,,Morgan City,LA,70392,
STD-LA,,,STD70422,36534,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Tangipahoa Parish Health Unit,,330 West Oak Street,,Amite,LA,70422,
STD-LA,,,STD70403,36536,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Tangipahoa Parish Health Unit,,15481 W Club Deluxe Road,,Hammond,LA,70403,
STD-LA,,,STD71366,36538,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Tensas Parish Health Unit,,1115 Levee Street,,St. Joseph,LA,71366,
STD-LA,,,STD70360,36542,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Terrebonne Parish Health Unit,,600 Polk Street,,Houma,LA,70360,
STD-LA,,,STD71241,36545,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Union Parish Health Unit,,1002 Marion Highway,,Farmerville,LA,71241,
STD-LA,,,STD70510,36548,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Vermilion Parish Health Unit,,2501 Charity Street,,Abbeville,LA,70510,
STD-LA,,,STD71496,36551,STD,TRUE,10/1/2013,,,2/15/2014 0:00,,,Vernon Parish Health Unit,,406 W Fertitta Blvd,,Leesville,LA,71496,
STD-LA,,,STD704271,36553,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Washington Parish Health Unit,,626 Carolina Avenue,,Bogalusa,LA,70427,
STD-LA,,,STD70438,36555,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Washington Parish Health Unit,,120 11th Avenue,,Franklinton,LA,70438,
STD-LA,,,STD71055,36557,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Webster Parish Health Unit,,1200 Homer Road,,Minden,LA,71055,
STD-LA,,,STD71263,36558,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,West Carroll Parish Health Unit,,402 Beale Street,,Oak Grove,LA,71263,
STD-LA,,,STD70767,36560,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,West Baton Rouge Parish Health Unit,,685 Louisiana Avenue,,Port Allen,LA,70767,
STD-LA,,,STD71075,36562,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Webster Parish Health Unit,,110 June Anthony Drive,,Springhill,LA,71075,
STD-LA,,,STD71483,36563,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Winn Parish Health Unit,,301 W Main Street,Suite 101,Winnfield,LA,71483,
STD-LA,,,STD707751,36564,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,West Feliciana Parish Health Unit,,5154 Burnett Road,,St. Francisville,LA,70775,
STD-LA,,,STD705013,36577,STD,TRUE,7/1/2014,,,,,,Acadiana Cares Wellness Center,,809 Martin Luther King Jr. Drive,,Lafayette,LA,70501,
STD-LA,,,STD701162,36578,STD,TRUE,10/1/2013,,,2/15/2014 0:00,,,NO Aids Taskforce,CAN Office,507 Frenchmen St.,,New Orleans,LA,70116,
STD-LA,,,STD70043,36596,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Methodist Foundation System,Chalmette High SB Health Center,1100 E Judge Perez,,Chalmette,LA,70043,
STD-LA,,,STD701121,36603,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Delgado Personal Health Clinic,,517 North Rampart Street,,New Orleans,LA,70112,
STD-LA,,,STD70116,36606,STD,TRUE,10/1/2013,,,2/12/2014 0:00,,,The Drop-In Center,,611 N. Rampart Street,,New Orleans,LA,70116,
STD-LA,,,STD70115,36621,STD,TRUE,10/1/2013,,,2/12/2014 0:00,,,Walter L Cohen SB Health Center,,3520 Dryades Street,,New Orleans,LA,70115,
STD-LA,,,STD70058,36622,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,West Jefferson High SBHC,,2200 8th Street,,Harvey,LA,70058,
STD-LA,,,STD71232,36628,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Richardson Medical Center in collaboration with the Richland Parish School Board,Richardson Medical Center SB Health Center,155 Highway 3048,,Rayville,LA,71269,
STD-LA,,,STD70121,36630,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Jefferson Parish Public School System,Riverdale SB Health Center,240 Riverdale,,Jefferson,LA,70121,
STD-LA,,,STD70441,36670,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Southeast Community Health Center,,53 North Second Street,,Greensburg,LA,70441,
STD-LA,,,STD70037,37634,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Plaquemine Parish Health Unit,,3706 Main Street,,Belle Chase,LA,70037,
STD-LA,,,STD71245,37645,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Grambling State University,Foster-Johnson Health Center,Central Avenue,,Grambling,LA,71245,
STD-LA,,,STD70402,37656,STD,TRUE,10/1/2013,,,3/12/2014 0:00,,,Southeastern Louisiana University Student Health Center,,1200 Infirmary Drive,,Hammond,LA,70402,
STD-LA,,,STD712012,37661,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Univ of LA Monroe Student Health Center,,1140 University Ave.,,Monroe,LA,71201,
STD-LA,,,STD70504,37664,STD,TRUE,10/1/2013,,,2/26/2014 0:00,,,University of Louisiana at Lafayette,Student Health Center,220 Hebrard Blvd.,,Lafayette,LA,70504,
STD-LA,,,STD705011,37669,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Lafayette Catholic Service Centers,St. Bernadette Community Clinic,409 St. John Street,,Lafayette,LA,70501,
STD-LA,,,STD710191,37688,STD,TRUE,10/1/2013,,,3/11/2014 0:00,,,Ware Youth Center,,Route 1 Box 6000,,Coushatta,LA,71019,
STD-LA,,,STD70130,37692,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,St. Thomas Community Health Center,,1020 St. Andrew Street,,New Orleans,LA,70130,
STD-LA,,,STD701191,37696,STD,TRUE,10/1/2013,,,2/15/2014 0:00,,,NO Aids Taskforce,,2601 Tulane Avenue,,New Orleans,LA,70119,
STD-LA,,,STD71291,37715,STD,TRUE,10/1/2013,,,2/11/2014 0:00,,,Go Care - Greater Ouachita Coalition,,"8101 N 7th Street, Suite A",,West Monroe,LA,71291,
STD-LA,,,STD708052,37724,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Care Centers in Schools,Istrouma High School,3730 Winbourne Avenue,,Baton Rouge,LA,70805,
STD-LA,,,STD701161,37730,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,LSU health Science Center Dept. of Pediatrics,McDonogh 35 SBHC,1331 Kerlerec Street,,New Orleans,LA,70116,
STD-LA,,,STD70125,37732,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,LSU Health Science Center Dept. of Pediatrics,McMain SBHC,5712 So. Claiborne Ave.,,New Orleans,LA,70125,
STD-LA,,,STD70770,37737,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Centers in Schools,Northeast High School SBHC,13700 Pride,,Pride,LA,70770,
STD-LA,,,STD70501,37741,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Our Lady of Lourdes,Northside High SBHC,301 Dunand St.,,Lafayette,LA,70501,
STD-LA,,,STD70119,37746,STD,TRUE,10/1/2013,,,2/12/2014 0:00,,,Tulane University,Warren Easton High SBHC,3036 Iberville St.,,New Orleans,LA,70119,
STD-LA,,,STD71269,37750,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Richardson Medical Center SBHC,Rayville High SBHC,155 Hwy 3048,,Rayville,LA,71269,
STD-LA,,,STD70806,37797,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Care Centers in Schools,Westdale Middle School,5650 Claycut Road,,Baton Rouge,LA,70806,
STD-LA,,,STD70812,37801,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Care Centers in Schools,Glen Oaks High School,6650 Cedar Grove Drive,,Baton Rouge,LA,70812,
STD-LA,,,STD70815,37802,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Care Centers in Schools,Broadmoor High School,10100 Goodwood Blvd.,,Baton Rouge,LA,70815,
STD-LA,,,STD70808,37803,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Health Care Centers in Schools,Glasgow Middle School,1676 Glasgow Avenue,,Baton Rouge,LA,70808,
STD-LA,,,STD71251,37804,STD,TRUE,7/1/2014,,,,,,Jackson Parish Hospital SBHC,Jonesboro-Hodge Jr. High SBHC,165 Beech Springs Road,,Jonesboro,LA,71251,
STD-LA,,,STD70094,37828,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Jefferson Parish Public School System,Butler School Based Health Center,300 Fourth Street,,Westwego,LA,70094,
STD-LA,,,STD70346,37829,STD,TRUE,10/1/2013,,,2/11/2014 0:00,,,Capitol City Family Health Center,Donaldsonville Site,904 Catalpa Street,,Donaldsonville,LA,70346,
STD-LA,,,STD70802,37834,STD,TRUE,10/1/2013,,,3/11/2014 0:00,,,Metro Health and Wellness Center,,950 East Washington Street,,Baton Rouge,LA,70802,
STD-LA,,,STD71101,37835,STD,TRUE,10/1/2013,,,3/11/2014 0:00,,,Martin Luther King Health Center,,865 Olive Street,,Shreveport,LA,71104,
STD-LA,,,STD71497,37837,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Northwestern State University Health Center,Health Services Clinic,315 Caspari Street,,Natchitoches,LA,71497,
STD-LA,,,STD712013,37840,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Ray O White Health Unit,,1650 Desiard Street,,Monroe,LA,71201,
STD-LA,,,STD70065,37843,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Jefferson Parish Public School System,Bonnabel SBHC,2801 Bruin Dr.,,Kenner,LA,70065,
STD-LA,,,STD70072,37844,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,Jefferson Parish Public School System,John Ehret High School SBHC,4300 Patriot St.,,Marrero,LA,70072,
STD-LA,,,STD70427,37847,STD,TRUE,10/1/2013,,,3/10/2014 0:00,,,Bogalusa High SBHC,,1403 North Avenue,,Bogalusa,LA,70427,
STD-LA,,,STD70520,37849,STD,TRUE,10/1/2013,,,3/12/2014 0:00,,,Lafayette Parish School System,Carenco Middle School SBHC,4301 North University Ave.,,Carenco,LA,70520,
STD-LA,,,STD71282,37858,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Madison Parish School Board,Madison High SBHC,1234 Madison High Dr.,,Tallulah,LA,71282,
STD-LA,,,STD71463,37863,STD,TRUE,10/1/2013,,,2/13/2014 0:00,,,Oakdale SBHC,,"124 S. 13th Street, Bldg. 2",,Oakdale,LA,71463,
STD-LA,,,STD704411,37869,STD,TRUE,10/1/2013,,,3/14/2014 0:00,,,Southeast Community Health Systems,St. Helena Central Middle SBHC,1590 Hwy 1042,,Greensburg,LA,70441,
STD-LA,,,STD701151,37872,STD,TRUE,10/1/2013,,,3/13/2014 0:00,,,LSU Health Science Center Dept. of Pediatrics,N.O. Charter  Science and Math,5625 Loyola Ave.,,New Orleans,LA,70115,
STD-LA,,,STD70517,37885,STD,TRUE,10/1/2013,,,3/12/2014 0:00,,,St. Martin Parish School Board,Breaux Bridge SBHC,328 N. Main St.,,Breaux Bridge,LA,70517,
STD-LA,,,STD70521,37888,STD,TRUE,10/1/2013,,,3/12/2014 0:00,,,St. Martin Parish School Board,Cecilia SBHC,1021 School St.,,Cecilia,LA,70521,
,,,STD705821,37891,STD,TRUE,10/1/2013,,,3/12/2014 0:00,,,St. Martin Parish School Board,St.Martinville SBHC,720 North Main St.,,St. Martinville,LA,70582,
STD-LA,,,STD71104,38993,STD,TRUE,1/1/2014,,,2/10/2014 0:00,,,The Philadelphia Center,,2020 Centenary Blvd.,,Shreveport,LA,71104,
STD-LA,,,STD713012,39602,STD,TRUE,7/1/2014,,,,,,"Central Louisiana AIDS Support Services, Inc. (CLASS)",,1785 Jackson Street,,Alexandria,LA,71301,
STD-LA,,,STD708071,39770,STD,TRUE,1/1/2014,,,3/12/2014 0:00,,,Health Centers in Schools,Scotlandville Middle,9147 Elm Grove,,Baton Rouge,LA,70807,
,,,STD708062,42616,STD,TRUE,7/1/2014,,,,,,HIV AIDS Alliance for Region Two Inc.,,4550 North Blvd,suite 250,Baton Rouge,LA,70806,
,,,STD701152,43010,STD,TRUE,7/1/2014,,,,,,"Planned Parenthood Gulf Coast, Inc",,4018 Magazine Street,,New Orleans,LA,70115,
,,,STD708061,43015,STD,TRUE,7/1/2014,,,,,,"Planned Parenthood Gulf Coast, Inc",Baton Rouge,3955 Government Street,Suite 2,Baton Rouge,LA,70806,
