Grant Number,Site_ID,Medicare Provider Number,340B ID,CE ID,Entity Type Code,Participating,Participating Start Date,Termination Reason,Term Date,Certified/Decertified Date,New Record ID,Parent ID,Entity Name,Entity Sub-Division Name,Address 1,Address 2,City,State,Zip,Second Zip
STD-NC,,,STD27701,2143,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,DURHAM COUNTY HEALTH DEPARTMENT,,Durham County Human Services Building,414 East Main Street,DURHAM,NC,27701,
STD-NC,,,STD27217,2297,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,ALAMANCE COUNTY HEALTH DEPARTMENT,,319 N GRAHAM-HOPEDALE RD,Suite B,BURLINGTON,NC,27217,
STD-NC,,,STD27856,3175,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,NASH COUNTY HEALTH DEPARTMENT,,214 SOUTH BARNES STREET,,NASHVILLE,NC,27856,
STD-NC,,,STD28792,3181,STD,TRUE,1/1/2009,,,3/6/2014 0:00,,,HENDERSON COUNTY HEALTH DEPARTMENT,,1200 SPARTANBURG HIGHWAY,SUITE 100,HENDERSONVILLE,NC,28792,
STD-NC,,,STD28675,3295,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,ALLEGHANY COUNTY HEALTH DEPARTMENT,,157 HEALTH SERVICE ROAD,,SPARTA,NC,28675,
STD-NC,,,STD28422,3318,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,BRUNSWICK COUNTY HEALTH DEPARTMENT,,25 COURTHOUSE DRIVE NE,,BOLIVIA,NC,28422,
STD-NC,,,STD27630,3738,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,WAYNE COUNTY HEALTH DEPARTMENT,,301 NORTH HERMAN STREET,,GOLDSBORO,NC,27534,
STD-NC,,,STD27549,3963,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,FRANKLIN COUNTY HEALTH DEPARTMENT,,107 INDUSTRIAL DRIVE,,LOUISBURG,NC,27549,
STD-NC,,,STD28752,3964,STD,TRUE,1/1/2009,,,2/14/2014 0:00,,,MCDOWELL COUNTY HEALTH DEPARTMENT,,408 SPAULDING ROAD,,MARION,NC,28752,
STD-NC,,,STD27565,3994,STD,TRUE,1/1/2009,,,2/14/2014 0:00,,,GRANVILLE COUNTY HEALTH DEPARTMENT,,101 HUNT ROAD,,OXFORD,NC,27565,
STD-NC,,,STD28211,4190,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,MECKLENBURG COUNTY HEALTH DEPARTMENT,,2845 BEATTIES FORD ROAD,,CHARLOTTE,NC,28216,
STD-NC,,,STD28680,4262,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,BURKE COUNTY HEALTH DEPARTMENT,,700 EAST PARKER ROAD,,MORGANTON,NC,28655,
STD-NC,,,STD28540,4373,STD,TRUE,1/1/2009,,,3/5/2014 0:00,,,ONSLOW COUNTY HEALTH DEPARTMENT,,612 COLLEGE STREET,,JACKSONVILLE,NC,28540,
STD-NC,,,STD28713,4999,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,SWAIN COUNTY HEALTH DEPARTMENT,,545 CENTER STREET,,BRYSON CITY,NC,28713,
STD-NC,,,STD27577,5582,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,JOHNSTON COUNTY HEALTH DEPARTMENT,,517 NORTH BRIGHT LEAF BLVD,,SMITHFIELD,NC,27577,
STD-NC,,,STD27293,5644,STD,TRUE,1/1/2009,,,2/24/2014 0:00,,,DAVIDSON COUNTY HEALTH DEPARTMENT,,915 GREENSBORO STREET,,LEXINGTON,NC,27293,
STD-NC,,,STD27371,5797,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,MONTGOMERY COUNTY HEALTH DEPARTMENT,,217 SOUTH MAIN STREET,,TROY,NC,27371,
STD-NC,,,STD27017,5894,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,SURRY COUNTY HEALTH DEPARTMENT,,118 HAMBY ROAD,,DOBSON,NC,27017,
STD-NC,,,STD27102,6441,STD,TRUE,1/1/2009,,,2/19/2014 0:00,,,FORSYTH COUNTY HEALTH DEPARTMENT,,725 N HIGHLAND AVE,,WINSTON SALEM,NC,27101,
STD-NC,,,STD27028,7217,STD,TRUE,1/1/2009,,,2/15/2014 0:00,,,DAVIE COUNTY HEALTH DEPARTMENT,,210 HOSPITAL STREET,,MOCKSVILLE,NC,27028,
STD-NC,,,STD27278,7631,STD,TRUE,1/1/2009,,,3/6/2014 0:00,,,ORANGE COUNTY HEALTH DEPARTMENT,,300 W TRYON STREET,,HILLSBOROUGH,NC,27278,
STD-NC,,,STD27886,7686,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,EDGECOMBE COUNTY HEALTH DEPARTMENT,,122 East St. James Street,,TARBORO,NC,27886,
STD-NC,,,STD27379,7968,STD,TRUE,1/1/2009,,,3/3/2014 0:00,,,CASWELL COUNTY HEALTH DEPARTMENT,,189 COUNTY PARK ROAD,,YANCEYVILLE,NC,27379,
STD-NC,,,STD27889,8294,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,BEAUFORT COUNTY HEALTH DEPARTMENT,,1436 HIGHLAND DRIVE,,WASHINGTON,NC,27889,
STD-NC,,,STD28681,8599,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,ALEXANDER COUNTY HEALTH DEPARTMENT,,338 1ST AVE SW,,TAYLORSVILLE,NC,28681,
STD-NC,,,STD28906,8653,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,CHEROKEE COUNTY HEALTH DEPARTMENT,,228 HILTON STREET,,MURPHY,NC,28906,
STD-NC,,,STD27944,9135,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,PERQUIMANS COUNTY HEALTH DEPARTMENT,,103 ARPDC STREET,,HERTFORD,NC,27944,
STD-NC,,,STD28801,9156,STD,TRUE,1/1/2009,,,3/6/2014 0:00,,,BUNCOMBE COUNTY HEALTH DEPARTMENT,,40 Coxe Avenue,,ASHEVILLE,NC,28801,
STD-NC,,,STD27983,9363,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,BERTIE COUNTY HEALTH DEPARTMENT,,102 RHODES AVE,,WINDSOR,NC,27983,
STD-NC,,,STD28515,9395,STD,TRUE,1/1/2009,,,3/6/2014 0:00,,,PAMLICO COUNTY HEALTH DEPARTMENT,,203 NORTH STREET,,BAYBORO,NC,28515,
STD-NC,,,STD28146,9568,STD,TRUE,1/1/2009,,,2/15/2014 0:00,,,ROWAN COUNTY HEALTH DEPARTMENT,,1811 EAST INNES STREET,,SALISBURY,NC,28146,
STD-NC,,,STD28779,10106,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,JACKSON COUNTY HEALTH DEPARTMENT,,538 SCOTTS CREEK ROAD,SUITE 100,SYLVA,NC,28779,
STD-NC,,,STD28753,10129,STD,TRUE,1/1/2009,,,3/10/2014 0:00,,,MADISON COUNTY HEALTH DEPARTMENT,,493 MEDICAL PARK DRIVE,,MARSHALL,NC,28753,
STD-NC,,,STD28083,10361,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,CABARRUS HEALTH ALLIANCE,,300 Mooresville Road,,KANNAPOLIS,NC,28081,
STD-NC,,,STD28379,10419,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,RICHMOND COUNTY HEALTH DEPARTMENT,,127 CAROLINE STREET,,ROCKINGHAM,NC,28379,
STD-NC,,,STD28607,11048,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,WATAUGA COUNTY HEALTH DEPARTMENT,,126 POPLAR GROVE CONNECTOR,,BOONE,NC,28607,
STD-NC,,,STD28712,11105,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,TRANSYLVANIA COUNTY DEPARTMENT OF PUBLIC HEALTH,,98 EAST MORGAN STREET,Suite 170,BREVARD,NC,28712,
STD-NC,,,STD28150,11244,STD,TRUE,1/1/2009,,,2/19/2014 0:00,,,CLEVELAND COUNTY HEALTH DEPARTMENT,,315 EAST GROVER STREET,,SHELBY,NC,28150,
STD-NC,,,STD28904,11304,STD,TRUE,1/1/2009,,,2/24/2014 0:00,,,CLAY COUNTY HEALTH DEPARTMENT,,55 RIVERSIDE CIRCLE,,HAYESVILLE,NC,28904,
STD-NC,,,STD27610,11991,STD,TRUE,7/1/2006,,,2/10/2014 0:00,,,WAKE COUNTY HUMAN SERVICES,,10 SUNNYBROOK ROAD,ROOM 107 PHARMACY,RALEIGH,NC,27610,
STD-NC,,,STD28092,12054,STD,TRUE,1/1/2009,,,3/12/2014 0:00,,,LINCOLN COUNTY HEALTH DEPARTMENT,,151 SIGMON ROAD,,LINCOLNTON,NC,28092,
STD-NC,,,STD27331,12387,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,LEE COUNTY HEALTH DEPARTMENT,,106 HILLCREST DRIVE,,SANFORD,NC,27331,
STD-NC,,,STD27954,13023,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,"Dare County Department of Health and Human Services, Public Health Division",Public Health Division,109 EXETER STREET,,MANTEO,NC,27954,
STD-NC,,,STD28722,13053,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,POLK COUNTY HEALTH DEPARTMENT,,161 WALKER STREET,,COLUMBUS,NC,28722,
STD-NC,,,STD27907,13131,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,PASQUOTANK COUNTY HEALTH DEPARTMENT,,711 ROANOKE AVENUE,,ELIZABETH CITY,NC,27909,
STD-NC,,,STD28645,13137,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,CALDWELL COUNTY HEALTH DEPARTMENT,,2345 Morganton Blvd SW,,LENOIR,NC,28645,
STD-NC,,,STD28352,13199,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,SCOTLAND COUNTY HEALTH DEPARTMENT,,1405 WEST BOULEVARD,,LAURINBURG,NC,28352,
STD-NC,,,STD27203,13243,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,RANDOLPH COUNTY HEALTH DEPARTMENT,,2222-B SOUTH FAYETTEVILLE STREET,,ASHEBORO,NC,27205,
STD-NC,,,STD28714,13538,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,YANCEY COUNTY HEALTH DEPARTMENT,,202 MEDICAL CAMPUS DRIVE,,BURNSVILLE,NC,28714,
STD-NC,,,STD27375,13793,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,ROCKINGHAM COUNTY HEALTH DEPARTMENT,,371 NC 65,SUITE 204,WENTWORTH,NC,27375,
STD-NC,,,STD28501,13850,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,LENOIR COUNTY HEALTH DEPARTMENT,,201 NORTH MCLEWEAN STREET,,KINSTON,NC,28501,
STD-NC,,,STD27611,13904,STD,TRUE,10/1/1998,,,2/26/2014 0:00,,,NC DEPT OF HEALTH & HUMAN SERVICES,"DIVISION OF PUBLIC HEALTH, COMMUNICABLE DISEASE BRANCH",1902 MAIL SERVICE CENTER,,RALEIGH,NC,27699,1902
STD-NC,,,STD28786,14003,STD,TRUE,1/1/2009,,,3/4/2014 0:00,,,HAYWOOD COUNTY Health and Human Services Agency,Public Health Services Division,157 Paragon Parkway,Suite 800,Clyde,NC,28721,
STD-NC,,,STD28557,14149,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,CARTERET COUNTY HEALTH DEPARTMENT,,3820 BRIDGE STREET,SUITE A,MOREHEAD CITY,NC,28557,
STD-NC,,,STD28561,14337,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,CRAVEN COUNTY HEALTH DEPARTMENT,,2818 NEUSE BLVD,,NEW BERN,NC,28561,
STD-NC,,,STD28580,14462,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,GREENE COUNTY HEALTH DEPARTMENT,,227 KINGOLD BLVD,,SNOW HILL,NC,28580,
STD-NC,,,STD28705,14652,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,MITCHELL COUNTY HEALTH DEPARTMENT,,130 FOREST SERVICE DRIVE,,BAKERSVILLE,NC,28705,
STD-NC,,,STD27893,15155,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,WILSON COUNTY HEALTH DEPARTMENT,,1801 GLENDALE DRIVE,,WILSON,NC,27893,
STD-NC,,,STD28160,15246,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,RUTHERFORD COUNTY HEALTH DEPARTMENT,,221 CALLAHAN KOON ROAD,,SPINDALE,NC,28160,
STD-NC,,,STD28657,15577,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,AVERY COUNTY HEALTH DEPARTMENT,,545 SCHULTZ CIRCLE,,NEWLAND,NC,28657,
STD-NC,,,STD27016,15969,STD,TRUE,1/1/2009,,,2/15/2014 0:00,,,STOKES COUNTY HEALTH DEPARTMENT,,1009  NORTH MAIN STREET,,DANBURY,NC,27016,
STD-NC,,,STD27536,16209,STD,TRUE,1/1/2009,,,2/14/2014 0:00,,,VANCE COUNTY HEALTH DEPARTMENT,,115 CHARLES ROLLINS ROAD,,HENDERSON,NC,27536,
STD-NC,,,STD28625,16326,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,IREDELL COUNTY HEALTH DEPARTMENT,,318 TURNERSBURG HIGHWAY,,STATESVILLE,NC,28625,
STD-NC,,,STD28001,16531,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,STANLY COUNTY HEALTH DEPARTMENT,,1000 North First St. Suite 3,,ALBEMARLE,NC,28001,
STD-NC,,,STD27885,17212,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,HYDE COUNTY HEALTH DEPARTMENT,,1151 MAIN STREET,,SWAN QUARTER,NC,27885,
STD-NC,,,STD27892,17255,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,MARTIN COUNTY HEALTH DEPARTMENT,,210 WEST LIBERTY STREET,,WILLIAMSTON,NC,27892,
STD-NC,,,STD28301,17380,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,CUMBERLAND COUNTY HEALTH DEPARTMENT,,1235 RAMSEY ST,,FAYETTEVILLE,NC,28301,
STD-NC,,,STD28585,17666,STD,TRUE,1/1/2009,,,2/25/2014 0:00,,,JONES COUNTY HEALTH DEPARTMENT,,418 NC HIGHWAY 58 NORTH,,TRENTON,NC,28585,
STD-NC,,,STD27929,17904,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,CURRITUCK COUNTY HEALTH DEPARTMENT,,2795 CARATOKE HWY,,CURRITUCK,NC,27929,
STD-NC,,,STD27921,18170,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,CAMDEN COUNTY HEALTH DEPARTMENT,,Camden County Health Department,160 US 158 Bldg B,CAMDEN,NC,27921,
STD-NC,,,STD27546,18266,STD,TRUE,1/1/2009,,,2/19/2014 0:00,,,HARNETT COUNTY HEALTH DEPARTMENT,,307 CORNELIUS HARNETT BLVD,,LILLINGTON,NC,27546,
STD-NC,,,STD28327,18573,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,MOORE COUNTY HEALTH DEPARTMENT,,705 PINEHURST AVE,,CARTHAGE,NC,28327,
STD-NC,,,STD28602,18726,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,CATAWBA COUNTY HEALTH DEPARTMENT,,3070 11TH AVE DRIVE SOUTH EAST,,HICKORY,NC,28602,
STD-NC,,,STD28771,18922,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,GRAHAM COUNTY HEALTH DEPARTMENT,,21 SOUTH MAIN STREET,,ROBBINSVILLE,NC,28771,
STD-NC,,,STD27405,19010,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,GUILFORD COUNTY HEALTH DEPARTMENT,,1100 EAST WENDOVER AVE,,GREENSBORO,NC,27405,
STD-NC,,,STD28170,19113,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,ANSON COUNTY HEALTH DEPARTMENT,,110 ASH STREET,,WADESBORO,NC,28170,
STD-NC,,,STD27344,19341,STD,TRUE,1/1/2009,,,3/7/2014 0:00,,,CHATHAM COUNTY HEALTH DEPARTMENT,,1000 SOUTH 10TH AVE,,SILER CITY,NC,27344,
STD-NC,,,STD28376,20112,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,HOKE COUNTY HEALTH DEPARTMENT,,683 EAST PALMER ROAD,,RAEFORD,NC,28376,
STD-NC,,,STD28349,20321,STD,TRUE,1/1/2009,,,2/26/2014 0:00,,,DUPLIN COUNTY HEALTH DEPARTMENT,,340 SEMINARY STREET,,KENANSVILLE,NC,28349,
STD-NC,,,STD27055,20323,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,YADKIN COUNTY MEDICAL CLINIC,,638 W.Main St.,,YADKINVILLE,NC,27055,
STD-NC,,,STD28110,20372,STD,TRUE,1/1/2009,,,2/11/2014 0:00,,,UNION COUNTY HEALTH DEPARTMENT,,1224 WEST ROOSEVELT BLVD,,MONROE,NC,28110,
STD-NC,,,STD27834,20476,STD,TRUE,1/1/2009,,,3/6/2014 0:00,,,PITT COUNTY HEALTH DEPARTMENT,,201 GOVERNMENT CIRCLE,,GREENVILLE,NC,27834,
STD-NC,,,STD27962,20528,STD,TRUE,1/1/2009,,,2/15/2014 0:00,,,WASHINGTON COUNTY HEALTH DEPARTMENT,,198 NC HWY 45 NORTH,,PLYMOUTH,NC,27962,
STD-NC,,,STD27845,20604,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,NORTHAMPTON COUNTY HEALTH DEPARTMENT,,9495 NC 305 HIGHWAY,,JACKSON,NC,27845,
STD-NC,,,STD27937,21333,STD,TRUE,1/1/2009,,,2/18/2014 0:00,,,GATES COUNTY HEALTH DEPARTMENT,,29 MEDICAL CENTER ROAD,,GATES,NC,27937,
STD-NC,,,STD27932,21497,STD,TRUE,1/1/2009,,,2/17/2014 0:00,,,CHOWAN COUNTY HEALTH DEPARTMENT,,202 West Hicks Street,,EDENTON,NC,27932,
STD-NC,,,STD28425,21874,STD,TRUE,1/1/2009,,,2/20/2014 0:00,,,PENDER COUNTY HEALTH DEPARTMENT,,803 SOUTH WALKER STREET,,BURGAW,NC,28425,
STD-NC,,,STD28697,22792,STD,TRUE,1/1/2009,,,3/3/2014 0:00,,,WILKES COUNTY HEALTH DEPARTMENT,,306 COLLEGE STREET,,WILKESBORO,NC,28697,
STD-NC,,,STD27573,22961,STD,TRUE,1/1/2009,,,2/12/2014 0:00,,,PERSON COUNTY HEALTH DEPARTMENT,,355 A SOUTH MADISON BLVD,,ROXBORO,NC,27573,
STD-NC,,,STD27910,23200,STD,TRUE,1/1/2009,,,2/10/2014 0:00,,,HERTFORD COUNTY PUBLIC HEALTH AUHTORITY,,828 SOUTH ACADEMY STREET,,AHOSKIE,NC,27910,
STD-NC,,,STD28052,23515,STD,TRUE,1/1/2009,,,3/7/2014 0:00,,,GASTON COUNTY HEALTH DEPARTMENT,,991 WEST HUDSON BLVD,,GASTONIA,NC,28052,
STD-NC,,,STD282111,34113,STD,TRUE,4/1/2013,,,2/18/2014 0:00,,,Mecklenburg County Health Department,Southeast Campus,249 BILLINGSLEY RD,,CHARLOTTE,NC,28211,
STD-NC,,,STD28303,38368,STD,TRUE,10/1/2013,,,3/6/2014 0:00,,,Planned Parenthood of Central North Carolina,,4551 Yadkin Road,,Fayetteville,NC,28303,3421
STD-NC,,,STD27514,38377,STD,TRUE,10/1/2013,,,3/4/2014 0:00,,,Planned Parenthood of Central North Carolina,,1765 Dobbins Drive,,Chapel Hill,NC,27514,5876
U62PS003658,,,STD28115,41918,STD,TRUE,7/1/2014,,,,,,Iredell County Health Department,Mooresville Office,610 East Center Avenue,,Mooresville,NC,28115,
U62PS003658,,,STD28777,43859,STD,TRUE,7/1/2014,,,,,,Toe River Health District,,861 Greenwood Rd.,,Spruce Pine,NC,28777,
